Unnamed: 0.1,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,id,mode,popularity,Artist_Track
12903,12903,0.668,0.106,140.136,0.0536,0.00476,0.0136,4.0,0.596,9,288173,-9.309,0.327,1hpvWM9tt5hvbezWq84ETB,1,40,Rammstein: Seemann
12904,12904,0.692,0.147,99.886,0.0309,0.153,0.0033,4.0,0.437,4,462480,-4.937,0.0932,11u8VYxp6zlVYxcdcnIg7M,0,29,Epica: Chasing The Dragon
12905,12905,0.919,0.0655,179.984,0.0508,0.00112,0.0132,4.0,0.416,1,435413,-4.416,0.419,41ddL9ROA6TKPWfBwuPy78,1,30,Epica: The Obsessive Devotion
12906,12906,0.956,0.099,149.091,0.142,0.00153,0.000119,4.0,0.205,4,798573,-6.37,0.183,0F03VDveab1EdJgsLmOyXX,0,29,Helloween: Halloween
12907,12907,0.449,0.275,128.943,0.0341,0.0568,0.876,4.0,0.165,6,107787,-10.074,0.137,3NsrQQVRFnXFfljCIcT2xS,0,21,Helloween: Follow The Sign
12908,12908,0.944,0.128,91.639,0.0448,0.00108,0.0,4.0,0.466,8,268800,-5.992,0.583,5HvyCbD4PRdkvrTjqsEBF1,0,20,Stratovarius: Paradise
12909,12909,0.961,0.278,152.743,0.0863,1.44e-05,2.59e-06,4.0,0.351,1,392667,-4.334,0.226,1cBsAUYsYZNaxHxNPZ87Z7,0,39,Avantasia: Reach Out For The Light
12910,12910,0.981,0.0634,149.932,0.0564,0.000186,0.183,4.0,0.401,1,341800,-7.892,0.467,4LL2FgvRI2Je9rOnop2MXN,0,36,Stratovarius: Black Diamond
12911,12911,0.972,0.161,114.083,0.104,0.00324,0.66,4.0,0.659,11,148640,-6.035,0.443,5Xu91UfTh1L6SpQJpEW1ri,1,31,Demons & Wizards: Immigrant Song
12912,12912,0.919,0.136,163.094,0.1,0.00271,0.389,3.0,0.224,4,238787,-5.539,0.272,5irxbtf3rIMizHzIk71iro,1,3,Battlelore: We Are The Legions
12913,12913,0.966,0.123,161.993,0.0526,6.54e-05,0.121,4.0,0.329,0,279600,-4.239,0.651,50fhxqhJeybv5O4a4Piegb,0,16,Korpiklaani: Korpiklaani
12914,12914,0.986,0.33,100.062,0.0902,0.000688,0.00527,4.0,0.437,0,242880,-2.976,0.654,2Zi8Vru4JR4RzpCp2CUSiN,1,13,Korpiklaani: Runamoine
12915,12915,0.991,0.285,180.042,0.06,3.78e-06,0.993,4.0,0.262,0,185547,-3.439,0.52,1IrKLjVBDDHnB8qB4euR77,0,11,Korpiklaani: Spring Dance
12916,12916,0.79,0.106,94.969,0.0308,2.86e-05,0.0167,4.0,0.492,2,325600,-4.726,0.316,5bO76VM7PWV5FXqZLQR26G,0,17,Korpiklaani: Tuli Kokko
12917,12917,0.918,0.115,122.036,0.0353,0.000745,2e-06,4.0,0.574,0,247413,-4.39,0.451,5phZXQ9GjfjF4FrjnmD7gV,0,8,Reflexion: Crashing Down
12918,12918,0.979,0.323,93.817,0.0999,0.000157,0.172,4.0,0.505,6,247966,-3.648,0.335,4GQEcWakOSOZwdeUFFE1pJ,0,31,Stratovarius: Hunting High And Low
12919,12919,0.928,0.175,144.52,0.122,3.45e-05,0.571,4.0,0.264,11,315667,-13.599,0.0381,6rX7pbm7SyaEuH6BOpqjEp,1,35,"Manowar: Black Wind, Fire And Steel"
12920,12920,0.526,0.0828,94.011,0.0286,6.3e-05,0.000282,4.0,0.534,3,237140,-14.174,0.561,0PlhnQ2zKAslHeX0h5adlW,0,0,Reflexion: Me And Myself
12921,12921,0.378,0.218,95.863,0.0582,0.642,0.000114,4.0,0.436,7,302693,-14.669,0.472,6n9Z1cHFpuPUNJnJNCeSdP,0,16,Alice Cooper: Crazy Little Child
12922,12922,0.913,0.693,137.92,0.0618,0.000716,0.325,4.0,0.411,4,264787,-4.202,0.431,3AXAd2gfS6GC2oVdqRSfFl,0,28,Him: Bleed Well
12923,12923,0.75,0.105,119.966,0.0374,0.000534,1.25e-05,4.0,0.531,4,275931,-5.354,0.575,4ydfbvN586BrUl8AghhhDc,0,21,Therion: Gothic Kabbalah
12924,12924,0.917,0.116,120.191,0.0591,0.000158,0.0402,4.0,0.393,6,614738,-6.902,0.114,12x1EF62XnTaWo8KO6vrXV,1,19,Stratovarius: Destiny
12925,12925,0.973,0.308,169.949,0.211,0.00116,0.0103,4.0,0.289,7,265247,-5.502,0.196,3AjO3sgbJcI3ynoNGJVwOT,1,18,Therion: Tuna 1613
12926,12926,0.905,0.385,140.062,0.044,0.000169,0.000324,4.0,0.528,7,182600,-3.414,0.427,7a8UTFFIOCRtA5suPKeX4M,0,7,Reflexion: Army Of Broken Hearts
12927,12927,0.945,0.182,163.607,0.0612,0.00806,1.99e-06,4.0,0.38,4,189206,-5.481,0.36,6mC4N9NUtIH8jFqHeVGVfp,0,26,Him: I Love You
12928,12928,0.826,0.0921,130.128,0.0344,0.0021,9.06e-06,4.0,0.589,9,220667,-12.828,0.729,3YBIjZM0WDEQRpVcXyH4vx,0,21,Alice Cooper: Teenage Frankenstein
12929,12929,0.383,0.0979,113.1,0.0292,0.487,2.99e-06,4.0,0.642,0,204507,-11.762,0.343,5cb5zy7M3thVbZxjSK5Cvh,0,36,Alice Cooper: You And Me
12930,12930,0.382,0.168,166.051,0.0311,0.702,1.04e-05,3.0,0.332,9,256070,-10.364,0.477,1h4wbNA48HRxyoziXujCyR,0,44,Mägo De Oz: La Rosa De Los Vientos
12931,12931,0.891,0.0942,133.918,0.0415,0.0201,3.17e-06,4.0,0.498,5,280869,-7.021,0.677,4mTsRdFE28MYlrZo8N4Es0,1,53,Mägo De Oz: La Costa Del Silencio
12932,12932,0.0322,0.103,133.137,0.0405,0.908,0.945,3.0,0.17,7,121347,-27.417,0.046,6OHu9sEztIdb3NVDMOv4TW,0,28,John Williams: As The Water...
12933,12933,0.786,0.107,83.497,0.0372,0.423,0.000285,4.0,0.539,10,285760,-7.328,0.969,0xYkr8xRLT8vbFA1yrSYO1,1,23,Negrita: Rotolando Verso Sud
12934,12934,0.739,0.331,148.376,0.0479,0.165,0.0053,4.0,0.265,1,393027,-5.542,0.231,4bmak6Hd7NPwVrY26TjKNT,1,35,Queen: Innuendo
12935,12935,0.973,0.617,108.037,0.037,0.11,1.74e-05,4.0,0.661,0,232827,-2.994,0.772,6sbXGUn9V9ZaLwLdOfpKRE,0,58,Backstreet Boys: Larger Than Life
12936,12936,0.254,0.11,117.565,0.0317,0.846,0.0478,4.0,0.579,0,240141,-10.794,0.19,2mltGlkef4VA1NZ8t39XQJ,1,36,Enya: Someone Said Goodbye
12937,12937,0.717,0.236,104.005,0.0722,0.439,0.00107,4.0,0.82,8,275253,-6.191,0.848,3Rjc14RoRucHhEWvv3W3xW,1,54,Celia Cruz: La Vida Es Un Carnaval
12938,12938,0.171,0.128,100.011,0.0315,0.905,0.0,4.0,0.49,9,205867,-15.25,0.477,1HNsBfrPoYUd6dZq7buF7J,1,29,Savage Garden: Two Beds And A Coffee Machine
12939,12939,0.843,0.101,134.619,0.0467,0.00304,1.28e-05,4.0,0.509,6,262773,-7.181,0.465,2pH562uKymLxYYrLiHJelf,1,33,White Lion: Little Fighter
12940,12940,0.77,0.328,120.982,0.0741,0.00224,0.0245,4.0,0.531,7,199640,-6.19,0.397,1AKJnUOmNwlyXzOYptQhwx,1,45,Kylie Minogue: I Believe In You
12941,12941,0.534,0.0689,124.457,0.0423,0.371,0.569,4.0,0.301,2,287667,-12.817,0.284,3xPWWjZoZiaPhWwNh9Joes,1,32,Ronan Hardiman: The Lord Of The Dance
12942,12942,0.868,0.132,139.896,0.0422,0.00127,2.87e-06,4.0,0.433,0,236267,-3.03,0.408,5TwHsJUggwl7XFDv23ihSq,1,41,The Goo Goo Dolls: Stay With You
12943,12943,0.684,0.173,178.052,0.0435,0.00119,5.75e-05,4.0,0.452,9,270160,-6.981,0.291,4wtHbIS26FOtpjMkaQQ8Zk,1,36,Billie Myers: Kiss The Rain
12944,12944,0.86,0.264,83.901,0.0343,0.0266,6.11e-06,4.0,0.443,0,314200,-5.876,0.537,49Gcimj83AQ1JtDGvIcjqu,1,8,Stadio: Ti Mando Un Bacio
12945,12945,0.682,0.174,116.487,0.0649,0.14,0.0187,4.0,0.641,1,198667,-7.522,0.801,2hzyGod8yvzZsDkh6M5x2T,1,28,Kiss: Firehouse
12946,12946,0.867,0.226,164.038,0.0825,0.0304,0.0,4.0,0.536,0,169200,-4.123,0.786,4c7Zdvx2JaOMxJPkfVEXzm,1,32,Good Charlotte: Complicated
12947,12947,0.836,0.246,149.456,0.0501,0.00498,0.0,4.0,0.423,9,358133,-4.754,0.437,2QWiLP3WiFMtmJ08nUTWUC,1,48,Héroes Del Silencio: Avalancha
12948,12948,0.756,0.986,110.347,0.122,0.225,0.0,4.0,0.557,0,331480,-6.798,0.644,1at7axQYjV2FQuPRhUi4p8,1,7,Elio E Le Storie Tese: Cateto
12949,12949,0.632,0.156,94.146,0.0283,0.636,0.0,4.0,0.621,5,190315,-11.584,0.895,6GCNEAIZVH4lKQD30lfQ6f,1,38,David Bowie: Velvet Goldmine
12950,12950,0.898,0.0686,162.058,0.0367,0.027,0.0,4.0,0.527,0,317627,-3.624,0.466,0vyEatwgB5xaBkmyXWqf3x,0,56,Mana: Labios Compartidos
12951,12951,0.945,0.352,116.039,0.0359,2.39e-05,0.0742,4.0,0.568,6,172573,-4.438,0.813,6oaCwukRHvb3Q0eBfa9wiI,0,52,Korn: Word Up
12952,12952,0.901,0.102,115.03,0.0483,0.000561,0.773,4.0,0.578,10,190800,-6.444,0.562,4dCA7slA5agWmns3TPaE0D,0,28,Bond: Explosive
12953,12953,0.928,0.147,156.926,0.0412,0.186,4.4e-06,4.0,0.615,10,135133,-4.218,0.962,0oakHTPj4SF7Si0NAsLwi8,1,59,Café Tacvba: Las Flores
12954,12954,0.935,0.341,112.033,0.0664,2.7e-05,0.0886,4.0,0.558,11,238387,-5.155,0.697,78AKmBQj2FQDWGSVk7xLgp,1,43,Fear Factory: Replica
12955,12955,0.64,0.197,111.109,0.0339,0.278,0.0,4.0,0.557,11,243493,-11.407,0.478,293pVWDINaKeU5iMUr1axB,0,41,Europe: Open Your Heart
12956,12956,0.415,0.104,125.434,0.0318,0.322,0.0,4.0,0.45,7,256200,-14.028,0.285,4gpext9x0CbdD9NWaa4nDj,1,50,Boston: Amanda
12957,12957,0.51,0.163,103.973,0.0308,0.0329,0.103,4.0,0.572,5,284053,-9.99,0.185,2ejkRnZWPACfuqr06gFw1w,1,49,A-Ha: Stay On These Roads
12958,12958,0.855,0.0784,124.3,0.162,0.131,9.66e-05,4.0,0.371,2,214827,-5.382,0.24,5zW4fiuI2ouhDudFeIedvx,1,17,John Frusciante: Emptiness
12959,12959,0.518,0.102,80.801,0.0515,0.109,0.836,3.0,0.212,10,190067,-10.74,0.0911,3FwEp7zmaFTUQHMHRicuvR,0,3,Mike Patton: A Little Poker Tomorrow Night?
12960,12960,0.866,0.334,146.32,0.0956,0.00165,0.00819,4.0,0.566,4,138627,-9.144,0.707,5XragzBISZwMYXJVgKawsp,0,2,Mike Patton: Batucada
12961,12961,0.928,0.0822,82.851,0.0495,0.000604,0.867,4.0,0.163,11,306173,-4.835,0.194,0lO3031ERZsyuPGeL3hafr,1,17,Pelican: Dead Between The Walls
12962,12962,0.865,0.103,80.928,0.0332,0.000301,0.916,4.0,0.287,11,364147,-5.96,0.607,3exWoeDOqFKSRn7HwqyoO3,1,23,Pelican: Spaceship Broken-Parts Needed
12963,12963,0.975,0.189,84.233,0.0713,1.41e-05,0.808,4.0,0.162,7,330440,-4.634,0.36,3woPaBqVSxszoviowsnhNo,1,19,Pelican: Bliss In Concrete
12964,12964,0.774,0.167,96.744,0.0503,0.000751,0.00347,4.0,0.272,10,337773,-11.645,0.343,5AGgUwk4HvMk0iWRK8LnHT,1,35,Sleep: Aquarian
12965,12965,0.667,0.0895,100.998,0.033,8.01e-06,0.139,4.0,0.292,1,221240,-5.418,0.156,7EhA2NEvKI5pVWqzRHhaIE,1,13,The Haunted: Iron Mask
12966,12966,0.687,0.546,94.33,0.0377,0.000601,0.261,4.0,0.151,5,227080,-5.598,0.22,0k1UEY8a7B7JS8u0o7K8Z1,0,12,Eyehategod: Broken Down But Not Locked Up
12967,12967,0.952,0.318,110.04,0.0581,0.015,0.62,4.0,0.574,5,130080,-8.321,0.252,7hrpw3dDn2Nrhi1L7FLR38,0,25,The Dillinger Escape Plan: Sick On Sunday
12968,12968,0.483,0.0847,82.425,0.0287,0.66,0.899,3.0,0.303,8,494907,-8.169,0.063,0JFBkxRIYEOHpord5TIIBa,1,22,Earth: The Bees Made Honey In The Lion'S Skull
12969,12969,0.866,0.6,94.98,0.0737,6.68e-05,0.657,4.0,0.251,9,555933,-4.899,0.27,294Qb8EGfUjmZhaxROiLiV,0,33,Opeth: Bleak
12970,12970,0.909,0.0917,95.141,0.0768,1.85e-05,0.882,3.0,0.199,4,523653,-6.289,0.183,7nhp2PMEtgB8syJ4TvR0Ai,0,19,Opeth: The Amen Corner
12971,12971,0.954,0.113,131.634,0.0781,0.00241,0.421,4.0,0.557,9,218667,-3.159,0.518,1VdPpC0YxGo5uvOhbsWA8Z,1,39,Rage Against The Machine: Down On The Street
12972,12972,0.992,0.342,109.943,0.0572,3.01e-05,0.908,4.0,0.478,6,351086,-6.396,0.39,1SY2fSUsSpGuThH06QNz6k,1,29,Meshuggah: Electric Red
12973,12973,0.994,0.204,116.584,0.0649,3.25e-05,0.712,4.0,0.402,8,224200,-7.719,0.503,5tqkTxemO4b7TEDVsOXVoS,1,13,The Haunted: Choke Hold
12974,12974,0.986,0.267,165.367,0.0986,0.000526,0.604,4.0,0.295,6,210907,-6.48,0.406,4NnoBZqClUhM2q8IJ2Hgnt,1,11,The Haunted: Now You Know
12975,12975,0.997,0.0994,117.922,0.11,7.6e-05,0.499,4.0,0.262,1,190000,-5.961,0.235,2gB2y5jMNUhJG4Jgi29QV1,1,15,The Haunted: Chasm
12976,12976,0.904,0.303,171.5,0.109,0.00053,0.438,3.0,0.409,9,268133,-6.977,0.332,4ARWqDQkQwWGiFXqa7zFA6,1,36,Faith No More: Caffeine
12977,12977,0.891,0.159,92.049,0.178,0.00678,0.0038,4.0,0.283,2,258267,-8.165,0.238,1pr9TZGOXeJUggIal1Wq3R,1,51,Korn: Blind
12978,12978,0.79,0.204,150.383,0.0371,0.000186,0.000442,3.0,0.304,1,194093,-5.756,0.55,3eFRjeJ74r4fmo0kXTdi8Y,1,39,10 Years: Waking Up
12979,12979,0.373,0.173,112.421,0.0491,0.0368,0.126,4.0,0.286,0,196520,-15.038,0.189,1AxQUNBxTK2AbHj4nxOYTY,1,18,Mr. Bungle: Phlegmatics
12980,12980,0.694,0.159,120.587,0.0418,1.55e-05,0.000398,4.0,0.285,10,198893,-7.604,0.171,0A10f6xYANcsaXkFZeyEUJ,1,9,Eyehategod: Inferior And Full Of Anxiety
12981,12981,0.848,0.333,120.752,0.0429,0.00883,0.353,4.0,0.425,1,405560,-5.512,0.286,47nvaNON3U9OQSXWg0oilq,1,12,Soulfly: For Those About To Rot
12982,12982,0.536,0.0874,134.444,0.0327,0.848,0.544,4.0,0.364,7,216747,-9.079,0.347,3yZxLiYHDcvGCA41TbZjcx,0,39,65Daysofstatic: The Distant & Mechanised Glow Of Eastern European Dance Parties
12983,12983,0.622,0.0646,115.587,0.0465,0.00145,0.804,5.0,0.496,9,387240,-11.336,0.133,2V63rVKBaTp84k61IYUB6p,0,15,65Daysofstatic: These Things You Can'T Unlearn
12984,12984,0.843,0.13,145.842,0.0605,0.00011,0.808,4.0,0.305,4,243253,-11.721,0.204,5qxQY1NEbfxJUK7yt9cqsl,0,15,65Daysofstatic: Wax Futures
12985,12985,0.658,0.216,98.006,0.0275,0.296,0.0,4.0,0.719,5,267240,-6.649,0.698,7pYZXtqSkumFrNqscFLc5O,1,38,65Daysofstatic: When We Were Younger & Better
12986,12986,0.987,0.36,151.477,0.192,9.29e-05,0.0162,4.0,0.212,7,286427,-5.326,0.0697,5Cs6AftcanvD6Ib7YJ1otT,1,42,Machine Head: Beautiful Mourning
12987,12987,0.00667,0.0918,136.67,0.0496,0.995,0.972,3.0,0.152,4,236787,-34.586,0.0597,5tgqnRwnzGPxBchOamvL5d,1,12,Bohren & Der Club Of Gore: Von Schnäbeln
12988,12988,0.172,0.11,132.545,0.0314,0.836,0.929,3.0,0.26,2,239542,-15.386,0.0432,2QS03cWcIqrCHZDX9zPGVP,0,26,Bohren & Der Club Of Gore: Still Am Tresen
12989,12989,0.438,0.0511,75.225,0.0351,0.108,0.744,4.0,0.122,6,685613,-10.516,0.204,1zPMPIE1nc3ee6THnbjoYA,0,29,Mono: Pure As Snow (Trails Of The Winter Storm)
12990,12990,0.414,0.113,127.506,0.0391,0.221,0.788,4.0,0.166,0,480133,-9.707,0.0398,5c6mEoCEHzFhUpacxNAQVn,0,27,Mogwai: Scotland'S Shame
12991,12991,0.25,0.126,122.735,0.046,0.568,0.871,3.0,0.389,7,453080,-14.772,0.0328,6vj3uUR3cEskuUTDj6llZp,1,26,"Mogwai: I Love You, I'M Going To Blow Up Your School"
12992,12992,0.243,0.0483,128.302,0.0412,0.167,0.949,4.0,0.203,1,404480,-9.448,0.178,3no4hoErHolKdKVzJWJTcg,0,39,"Mogwai: I'M Jim Morrison, I'M Dead"
12993,12993,0.592,0.109,170.749,0.029,0.0945,0.000144,4.0,0.544,0,228587,-6.601,0.885,15FUibz6QiQSeJiNpV61eO,1,40,Audioslave: Broken City
12994,12994,0.953,0.104,118.033,0.147,0.000288,0.00337,4.0,0.475,2,199227,-6.95,0.207,2OoS1aZFAFscH1cUiKlazH,1,53,Sepultura: Refuse/Resist
12995,12995,0.934,0.174,139.766,0.118,2.41e-06,0.002,3.0,0.308,7,137400,-4.73,0.421,0dKB4cHaWH5jamDD1xSXfU,1,25,Hatebreed: Straight To Your Face
12996,12996,0.989,0.408,110.139,0.0659,4.25e-05,0.437,4.0,0.388,5,188733,-2.475,0.312,5PU6F7feSaAPhvSv4GbQLP,0,41,Killswitch Engage: Unbroken
12997,12997,0.954,0.126,97.553,0.0975,5.79e-05,0.291,4.0,0.246,8,252280,-3.811,0.166,27sTzAelgljD6Uxp88BqA3,1,54,Arch Enemy: Nemesis
12998,12998,0.966,0.108,156.968,0.0865,1.25e-05,0.572,5.0,0.417,7,249787,-12.913,0.523,27hTZmYMoX69f3zfgij5cu,1,1,Beyond Dawn: Tender
12999,12999,0.99,0.0266,135.146,0.104,0.00228,0.0025,4.0,0.572,2,283813,-1.882,0.313,2MvIMgtWyK88OiPi0J8Dg3,1,69,Slipknot: Psychosocial
13000,13000,0.48,0.285,151.384,0.0265,0.0412,1.24e-05,4.0,0.385,4,229307,-6.016,0.32,1mq7WJqSiUYOPlEHXIkshL,0,19,John Frusciante: I'M Around
13001,13001,0.996,0.265,100.061,0.171,0.00221,0.000142,4.0,0.556,1,284760,-2.517,0.198,431a6o9W8aYTQWNGmdgDm0,1,51,Slipknot: All Hope Is Gone
13002,13002,0.917,0.355,99.067,0.037,0.000199,0.0303,4.0,0.491,2,413027,-3.278,0.296,1Xc5je0OAbXF8yhtXhdPEW,1,45,Slipknot: Gehenna
13003,13003,0.624,0.112,116.079,0.0964,0.0608,0.0,4.0,0.504,8,139533,-6.31,0.605,1eYXHqG7pWuca9paBPXdhn,1,43,"Deadboy & The Elephantmen: Stop, I'M Already Dead"
13004,13004,0.951,0.0652,122.451,0.111,0.000949,0.000454,4.0,0.314,1,401693,-5.761,0.0968,2WK78upCkuvhkJcrHlEEyI,0,46,Machine Head: Imperium
13005,13005,0.173,0.11,82.545,0.0354,0.84,0.000275,3.0,0.283,1,264360,-12.105,0.313,2XT18WJcEy4B0jI2Cy4Mg7,1,23,Tom Waits: Georgia Lee
13006,13006,0.67,0.148,94.937,0.0692,0.248,0.0657,4.0,0.323,1,207000,-16.086,0.352,5AaACyn4kYeBdiy4b0jAsr,0,28,Black Flag: I Love You
13007,13007,0.714,0.517,102.283,0.191,0.0107,0.0319,4.0,0.245,11,184507,-13.558,0.414,6yVJzBzD7e3yPfte8ovGF2,1,26,Black Flag: The Swinging Man
13008,13008,0.971,0.105,104.796,0.114,0.00035,0.0588,4.0,0.314,9,245600,-5.699,0.512,5oi4f6KLBORQhQoYNhaPmQ,1,34,Machine Head: Old
13009,13009,0.503,0.109,114.082,0.0374,1.56e-05,0.888,4.0,0.221,1,542133,-8.78,0.0897,2sJveA0JUlXaG2Ebp0CRP2,0,21,Yob: Grasping Air
13010,13010,0.971,0.0833,107.966,0.071,4.24e-06,0.00397,4.0,0.494,3,341800,-4.277,0.451,21e8WLr2LXelg1aqWWh7G4,0,23,Nevermore: My Acid Words
13011,13011,0.988,0.278,82.992,0.11,1.88e-05,0.0182,4.0,0.4,2,202600,-4.425,0.351,5nWTnbrTqyrMTKcNhHjbY2,1,29,Carcass: No Love Lost
13012,13012,0.501,0.119,98.678,0.0284,0.011,0.819,3.0,0.558,7,297067,-8.679,0.124,5Kgp9O9Y7e2H68B0rAanII,1,11,Far: Man Overboard
13013,13013,0.949,0.158,174.037,0.0723,0.00495,0.000155,4.0,0.387,9,161160,-4.202,0.524,4Yp5xUxJWRJrg8MFK3CeEv,1,34,Pearl Jam: Green Disease
13014,13014,0.967,0.311,102.221,0.0597,0.0172,0.0114,4.0,0.406,6,215573,-5.036,0.525,4i2F35b5tamKhvMsf0wuuL,1,30,Motörhead: Live To Win
13015,13015,0.15,0.0869,72.031,0.0346,0.817,0.901,3.0,0.408,9,281813,-20.982,0.11,6vP03h3AUhEVcPFpZiCjSq,0,23,Mogwai: Kings Meadow
13016,13016,0.725,0.11,112.009,0.0346,0.000745,0.634,4.0,0.465,2,418347,-9.921,0.235,0MU5efo3S6TS2ZWMF5DHQm,1,31,Mogwai: The Sun Smells Too Loud
13017,13017,0.167,0.112,75.094,0.0316,0.665,1.81e-05,3.0,0.412,6,210027,-16.408,0.194,6EMDXkOXTAmvRr2J7csamu,1,38,Tom Waits: San Diego Serenade
13018,13018,0.447,0.115,78.277,0.0391,0.777,0.000341,4.0,0.524,8,202973,-11.118,0.5,23X3UiWmkM09Ug2heM6z38,0,42,Tom Waits: New Coat Of Paint
13019,13019,0.972,0.18,147.849,0.126,0.000691,0.019,4.0,0.322,6,201760,-4.04,0.298,1wkzTIeqjM9dU2frCPU7UM,1,18,Unearth: The Devil Has Risen
13020,13020,0.986,0.274,122.483,0.196,0.000209,0.0374,4.0,0.345,11,237987,-3.666,0.205,768YahmAf7ZnbUeWPFp72u,1,31,Unearth: Giles
13021,13021,0.751,0.162,148.048,0.0467,0.137,0.0,3.0,0.482,4,345693,-4.993,0.512,7bhfCl1a1InaSy8NOWVswk,1,48,Slipknot: 'Til We Die
13022,13022,0.982,0.984,99.893,0.132,2.55e-06,0.46,4.0,0.203,7,244626,-4.224,0.167,7nREBgwrMIM9Xxz9sOXpQj,1,22,Converge: Heaven In Her Arms
13023,13023,0.968,0.253,168.116,0.201,0.000309,0.00959,4.0,0.206,9,79333,-3.648,0.185,1ui9EPnCqTurWbYICi9Gld,0,34,Converge: Concubine
13024,13024,0.849,0.149,194.396,0.0531,3.38e-05,0.923,4.0,0.201,7,185667,-9.272,0.649,7E8vU4fSgjoo7Gy5JitxVu,1,3,Botch: Sudam
13025,13025,0.996,0.336,100.711,0.0921,2.1e-06,0.174,4.0,0.202,3,261680,-4.931,0.149,6Y2GFRQMXvrFnOk25W27Zn,0,23,Carcass: Arbeit Macht Fleisch
13026,13026,0.994,0.286,86.095,0.0849,4.06e-06,0.45,4.0,0.214,4,229773,-5.189,0.241,05cTYmrpndJvgPpvt3Mtwv,0,27,Carcass: This Mortal Coil
13027,13027,0.946,0.0694,92.432,0.0537,0.000389,0.315,4.0,0.309,7,141040,-2.483,0.346,1iObt6ADnXN0WgeH7YbRyR,1,3,Will Haven: Rut
13028,13028,0.768,0.374,105.737,0.0624,0.000109,5.25e-05,4.0,0.232,5,351160,-13.842,0.182,561ajl8FZi393X0xSkNa5o,1,23,Testament: Apocalyptic City
13029,13029,0.769,0.161,78.002,0.141,0.018,3.56e-05,4.0,0.676,5,232880,-4.851,0.923,4iHglWXfdxUzr3th07fcM8,0,34,Rihanna: Kisses Don'T Lie
13030,13030,0.71,0.085,167.352,0.179,0.0439,0.0,4.0,0.389,7,282360,-6.206,0.647,0zzaheZBUexlLdTv55K3vP,1,5,Hladno Pivo: Šamar
13031,13031,0.832,0.232,82.503,0.0398,0.482,6.29e-06,4.0,0.54,9,236853,-6.053,0.881,2lYJO2V85cfdZVr41z0yiA,1,28,The Charlie Daniels Band: The South'S Gonna Do It
13032,13032,0.791,0.117,142.002,0.0487,0.0361,0.0,4.0,0.479,11,230773,-7.91,0.256,5gQ1GySAnA3YcaRpzu2EqK,1,13,Electric Light Orchestra Part Ii: Turn To Stone
13033,13033,0.638,0.166,108.04,0.0249,0.0221,2.91e-05,4.0,0.638,9,311773,-7.295,0.461,3hvGrRYbAMXP9mFcTUcSKd,1,13,Gibonni: Ne Odustajem
13034,13034,0.509,0.988,113.582,0.0403,0.441,5.65e-05,4.0,0.54,4,272760,-8.601,0.421,3yz8Vro9MEti9CW7rB9DJN,0,5,Gibonni: Svi Moji Punti Kad Se Zbroje
13035,13035,0.463,0.12,109.433,0.0427,0.366,0.000158,4.0,0.7,10,155693,-11.714,0.599,33n4pKHfZGJpdd0OCaUOZ7,1,45,John Travolta: Sandy
13036,13036,0.666,0.0917,87.414,0.0432,0.0381,0.0,4.0,0.424,4,224093,-7.815,0.392,7vp6UUFi6w41oGbKCedthx,1,9,Hladno Pivo: Superman
13037,13037,0.469,0.233,100.058,0.032,0.116,7.5e-06,4.0,0.275,11,298293,-10.616,0.186,4VZuQDWyA6Dw7ToHTylqqY,1,32,Ayreon: Day Three: Pain
13038,13038,0.569,0.642,84.05,0.0342,0.0121,0.0,4.0,0.179,0,522907,-9.126,0.16,52n7yFo3u09rzhewJLMa54,1,31,Ayreon: Day Two: Isolation
13039,13039,0.885,0.723,111.148,0.199,0.173,0.0,4.0,0.715,5,179613,-7.136,0.762,05hqW7A1I64QOGd8PbSmHM,1,47,John Travolta: We Go Together
13040,13040,0.637,0.152,127.991,0.0521,0.0164,0.29,4.0,0.726,9,279960,-9.984,0.916,1WlzDyLzdPp1P6AQxIpoDf,1,40,Sha Na Na: Born To Hand Jive
13041,13041,0.718,0.0831,119.833,0.0291,0.0132,0.145,4.0,0.584,4,224427,-7.482,0.766,32xGmEPn37MJvVlY1iy3zR,0,37,Cake: It'S Coming Down
13042,13042,0.143,0.114,98.363,0.0316,0.878,0.917,4.0,0.641,0,230573,-17.841,0.378,6oNcwxy01UR1EiCL9vdr6Q,1,27,Elliott Smith: Half Right
13043,13043,0.936,0.207,184.371,0.121,0.000974,0.629,4.0,0.183,2,203400,-6.389,0.664,2JsSt5GHjrVFgGRGlYEfFD,1,28,Iron Maiden: Another Life
13044,13044,0.49,0.364,81.067,0.0346,0.749,8.26e-05,4.0,0.648,2,125280,-11.34,0.719,6s1Skw9hORBJ1TUayT74wU,1,15,Johnny Cash: Amen
13045,13045,0.751,0.258,169.673,0.469,0.0299,0.000155,4.0,0.458,2,203347,-8.395,0.472,5BkHkyO9PFXs1m7vSMnXp4,1,53,Beyoncé: Ring The Alarm
13046,13046,0.156,0.112,108.966,0.0305,0.917,7.84e-05,4.0,0.661,4,274600,-12.417,0.327,34W4NjAmgEmHPzXjzMISND,1,29,Johnny Cash: Four Strong Winds
